"Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Canceled Rides by Customer,Reason for canceling by Customer,Canceled Rides by Driver,Reason for canceling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating"
"2025-01-22,16:20,CNR961967523,Success,CUST410037,Prime SUV,Vijay Nagar,Scheme No. 71,12.0,14.0,False,,False,,False,,131,6.61,5.0,4.8"
"2025-01-09,23:01,CNR390063025,Success,CUST428644,Prime Plus,Juni Indore,Vijay Nagar,19.0,16.0,False,,False,,False,,409,8.47,4.7,3.3"
"2025-01-05,06:07,CNR810842167,Success,CUST779662,Prime Sedan,Malharganj,Tilak Nagar,10.0,20.0,False,,False,,False,,819,14.03,4.7,3.7"
"2025-01-09,03:24,CNR712149889,Success,CUST643877,Bike,RNT Marg,Bada Gwaltoli,18.0,17.0,False,,False,,False,,213,6.42,5.0,3.9"
"2025-01-24,00:42,CNR833208069,Canceled by Driver,CUST593961,Auto,Bhanwarkuan,Scheme No. 78,,,False,,True,More than permitted people in there,False,,153,12.72,,"
"2025-01-20,19:04,CNR627490160,Canceled by Driver,CUST988196,Auto,Scheme No. 140,Scheme No. 72,,,False,,True,More than permitted people in there,False,,729,15.54,,"
"2025-01-11,23:32,CNR188028728,Canceled by Driver,CUST632886,Mini,Scheme No. 74,Scheme No. 78,,,False,,True,More than permitted people in there,False,,250,4.61,,"
"2025-01-05,20:18,CNR375289398,Canceled by Driver,CUST741359,Prime Sedan,Sapna Sangeeta,Chhoti Gwaltoli,,,False,,True,Customer was coughing/sick,False,,1110,8.65,,"
"2025-01-14,04:18,CNR334953996,Canceled by Driver,CUST680604,Prime Sedan,Silicon City,Mhow Naka,,,False,,True,More than permitted people in there,False,,334,12.95,,"
"2025-01-31,13:31,CNR953353089,Success,CUST410514,Prime SUV,MR 2,Chhoti Gwaltoli,19.0,9.0,False,,False,,False,,150,17.57,4.2,4.0"
"2025-01-02,16:43,CNR405505002,Success,CUST750382,Bike,Bhanwarkuan,Scheme No. 73,9.0,12.0,False,,False,,False,,639,11.47,4.3,4.3"
"2025-01-13,00:54,CNR258619015,Success,CUST469065,Auto,AB Road,Sudama Nagar,15.0,15.0,False,,False,,False,,175,9.62,3.5,3.1"
"2025-01-06,13:11,CNR239559475,Success,CUST523819,Mini,MR 4,Vijay Nagar,14.0,16.0,False,,False,,False,,104,16.9,3.2,3.9"
"2025-01-15,08:00,CNR545668180,Success,CUST863199,Prime SUV,MR 1,Banganga,5.0,18.0,False,,False,,False,,450,10.38,3.7,4.9"
"2025-01-10,16:24,CNR803851562,Incomplete,CUST704446,Mini,Lasudia Mori,Hira Nagar,,,False,,False,,True,Customer Demand,359,17.5,,"
"2025-01-06,14:00,CNR679433035,Success,CUST792950,eBike,Silicon City,Sapna Sangeeta,16.0,12.0,False,,False,,False,,333,7.11,4.8,4.1"
"2025-01-25,01:57,CNR534625324,Incomplete,CUST584500,Bike,South Tukoganj,LIG Colony,,,False,,False,,True,Vehicle Breakdown,724,11.99,,"
"2025-01-15,12:11,CNR309923354,Success,CUST365581,Bike,Juni Indore,Bada Gwaltoli,11.0,11.0,False,,False,,False,,324,7.03,4.2,4.1"
"2025-01-08,16:41,CNR379693745,Canceled by Driver,CUST349422,Prime Plus,MR 3,LIG Colony,,,False,,True,Customer related issue,False,,229,4.33,,"
"2025-01-23,17:08,CNR731863015,Success,CUST680926,Prime SUV,Nanda Nagar,Saket Nagar,6.0,8.0,False,,False,,False,,103,4.39,3.8,4.1"
"2025-01-21,10:02,CNR651241497,Canceled by Driver,CUST956937,eBike,MR 2,Pipliyahana,,,False,,True,Personal & Car related issue,False,,372,14.05,,"
"2025-01-19,03:16,CNR836954595,Success,CUST390870,Prime SUV,Aerodrome Road,Geeta Bhawan,19.0,7.0,False,,False,,False,,462,17.18,3.9,3.7"
"2025-01-23,11:49,CNR740738060,Success,CUST224313,Prime Sedan,MR 1,MR 3,15.0,17.0,False,,False,,False,,291,17.05,3.8,4.1"
"2025-01-10,03:22,CNR454530601,Success,CUST574392,Prime SUV,Khajrana,South Tukoganj,5.0,11.0,False,,False,,False,,834,15.25,3.7,3.2"
"2025-01-28,11:10,CNR136720241,Canceled by Driver,CUST591627,Prime SUV,Navlakha,Nanda Nagar,,,False,,True,More than permitted people in there,False,,412,19.97,,"
"2025-01-20,20:17,CNR719143847,Canceled by Customer,CUST973162,Prime SUV,MR 10,Rau,,,True,AC is not working,False,,False,,873,19.88,,"
"2025-01-01,02:18,CNR455641515,Success,CUST122299,Prime Sedan,Hira Nagar,Scheme No. 94,18.0,6.0,False,,False,,False,,242,9.43,4.1,3.3"
"2025-01-27,02:10,CNR403447530,Success,CUST203575,Mini,Juni Indore,Scheme No. 72,5.0,7.0,False,,False,,False,,815,13.04,3.6,3.1"
"2025-01-21,20:28,CNR285876337,Success,CUST622512,Prime Plus,Bada Gwaltoli,Scheme No. 54,19.0,19.0,False,,False,,False,,276,4.68,3.5,5.0"
"2025-01-23,03:21,CNR503156678,Incomplete,CUST427322,Auto,Scheme No. 140,Juni Indore,,,False,,False,,True,Vehicle Breakdown,667,16.98,,"
"2025-01-25,04:46,CNR890432790,Success,CUST495118,Auto,Hira Nagar,Rajendra Nagar,11.0,19.0,False,,False,,False,,957,12.12,3.5,3.8"
"2025-01-22,13:05,CNR832375313,Canceled by Driver,CUST879119,Mini,Scheme No. 72,Sapna Sangeeta,,,False,,True,Customer was coughing/sick,False,,755,6.83,,"
"2025-01-07,04:46,CNR210806558,Canceled by Driver,CUST314849,Prime Plus,Scheme No. 94,Bhanwarkuan,,,False,,True,Personal & Car related issue,False,,178,14.72,,"
"2025-01-25,08:02,CNR826441165,Success,CUST210787,Prime Plus,MR 4,Rajendra Nagar,13.0,17.0,False,,False,,False,,2239,12.92,4.8,4.4"
"2025-01-08,01:59,CNR461220667,Incomplete,CUST232608,eBike,Chhoti Gwaltoli,Sapna Sangeeta,,,False,,False,,True,Vehicle Breakdown,648,2.88,,"
"2025-01-23,14:52,CNR881157529,Success,CUST417107,Mini,MR 4,Palasia,15.0,5.0,False,,False,,False,,101,19.62,4.0,4.4"
"2025-01-20,01:39,CNR675522793,Canceled by Driver,CUST249144,Prime SUV,LIG Colony,Scheme No. 73,,,False,,True,Personal & Car related issue,False,,400,10.28,,"
"2025-01-06,12:26,CNR816356127,Incomplete,CUST456416,Prime Plus,Rau,Annapurna,,,False,,False,,True,Other Issue,366,11.04,,"
"2025-01-20,07:27,CNR212595787,Success,CUST893654,Prime Sedan,Bhanwarkuan,MR 3,9.0,5.0,False,,False,,False,,1584,11.62,3.4,3.5"
"2025-01-08,23:36,CNR589391392,Canceled by Driver,CUST634474,Auto,Tilak Nagar,Super Corridor,,,False,,True,Customer was coughing/sick,False,,569,13.82,,"
"2025-01-23,17:06,CNR508177267,Canceled by Driver,CUST708018,Auto,Juni Indore,RNT Marg,,,False,,True,Customer was coughing/sick,False,,185,19.32,,"
"2025-01-19,05:12,CNR692238677,Success,CUST253424,Prime Plus,Tilak Nagar,Juni Indore,9.0,15.0,False,,False,,False,,205,16.67,4.5,4.9"
"2025-01-18,15:56,CNR472159115,Incomplete,CUST223343,Bike,Bhanwarkuan,Patel Nagar,,,False,,False,,True,Other Issue,607,9.67,,"
"2025-01-12,12:44,CNR995677078,Success,CUST597811,Bike,Malharganj,Scheme No. 54,16.0,12.0,False,,False,,False,,538,11.55,3.5,3.6"
"2025-01-13,01:42,CNR426630667,Success,CUST561988,Prime SUV,Chhoti Gwaltoli,MR 4,6.0,9.0,False,,False,,False,,201,15.72,4.6,3.3"
"2025-01-27,21:24,CNR430898677,Incomplete,CUST294765,Prime Plus,Patel Nagar,Lasudia Mori,,,False,,False,,True,Vehicle Breakdown,173,10.44,,"
"2025-01-30,20:14,CNR850310884,Success,CUST330739,Prime SUV,Banganga,Super Corridor,13.0,14.0,False,,False,,False,,129,3.73,4.6,4.0"
"2025-01-27,22:40,CNR798627048,Canceled by Customer,CUST666365,eBike,Scheme No. 54,Malharganj,,,True,Driver is not moving towards pickup location,False,,False,,197,19.17,,"
"2025-01-27,19:59,CNR654174307,Incomplete,CUST524074,Prime SUV,Bada Gwaltoli,Scheme No. 140,,,False,,False,,True,Customer Demand,768,12.18,,"
"2025-01-18,20:20,CNR524029125,Success,CUST385562,eBike,Sudama Nagar,Juni Indore,6.0,12.0,False,,False,,False,,165,16.41,4.5,4.2"
"2025-01-18,03:04,CNR709820704,Canceled by Customer,CUST992846,Bike,Bhanwarkuan,MG Road,,,True,Driver asked to cancel,False,,False,,1278,6.54,,"
"2025-01-05,02:25,CNR555637661,Success,CUST818490,Prime Sedan,Scheme No. 74,Lasudia Mori,9.0,17.0,False,,False,,False,,462,19.96,4.0,3.2"
"2025-01-27,17:51,CNR351425912,Canceled by Driver,CUST973868,Prime Sedan,Rajendra Nagar,Lokmanya Nagar,,,False,,True,Customer was coughing/sick,False,,1000,16.97,,"
"2025-01-26,20:10,CNR623762305,Canceled by Driver,CUST974661,Prime Plus,Sudama Nagar,Vijay Nagar,,,False,,True,More than permitted people in there,False,,1296,14.46,,"
"2025-01-03,07:07,CNR391053198,Incomplete,CUST181129,Prime Sedan,Sudama Nagar,MR 10,,,False,,False,,True,Other Issue,103,18.22,,"
"2025-01-16,06:08,CNR710629935,Success,CUST113453,Prime Plus,Scheme No. 54,Super Corridor,7.0,15.0,False,,False,,False,,347,19.83,3.3,4.7"
"2025-01-22,07:50,CNR707473049,Success,CUST638408,Auto,Scheme No. 94,Pipliyahana,19.0,20.0,False,,False,,False,,987,10.18,3.5,4.0"
"2025-01-15,07:10,CNR884808447,Canceled by Customer,CUST874663,eBike,Silicon City,Saket Nagar,,,True,AC is not working,False,,False,,339,7.6,,"
"2025-01-03,20:04,CNR560636641,Success,CUST408257,eBike,Malharganj,Annapurna,15.0,19.0,False,,False,,False,,780,16.86,4.7,4.6"
"2025-01-28,13:07,CNR129919876,Success,CUST626574,Bike,AB Road,Silicon City,9.0,10.0,False,,False,,False,,915,15.97,3.1,3.8"
"2025-01-26,00:17,CNR478771702,Success,CUST153145,Bike,Tilak Nagar,Vijay Nagar,17.0,11.0,False,,False,,False,,310,15.6,4.6,3.8"
"2025-01-21,08:46,CNR594481778,Success,CUST623445,Mini,MR 2,Bhawarkua,13.0,9.0,False,,False,,False,,319,12.33,3.0,3.5"
"2025-01-03,05:57,CNR714789576,Incomplete,CUST864755,Prime Sedan,Chhoti Gwaltoli,MR 1,,,False,,False,,True,Customer Demand,101,17.6,,"
"2025-01-14,03:27,CNR593305460,Canceled by Driver,CUST661893,Prime Sedan,Malharganj,Saket Nagar,,,False,,True,Personal & Car related issue,False,,112,15.77,,"
"2025-01-08,03:47,CNR820804297,Canceled by Customer,CUST969603,Prime Sedan,Bada Gwaltoli,South Tukoganj,,,True,Driver asked to cancel,False,,False,,683,6.12,,"
"2025-01-13,05:09,CNR874115930,Success,CUST194174,Prime SUV,Saket Nagar,Sapna Sangeeta,15.0,14.0,False,,False,,False,,649,17.7,3.2,4.6"
"2025-01-07,12:19,CNR168291175,Success,CUST551065,Auto,MR 2,Lokmanya Nagar,11.0,16.0,False,,False,,False,,955,2.34,3.4,4.3"
"2025-01-17,19:23,CNR243244982,Success,CUST846975,Prime Sedan,Ring Road,Scheme No. 140,8.0,11.0,False,,False,,False,,440,3.66,4.5,3.3"
"2025-01-07,13:08,CNR411051132,Success,CUST667611,Bike,Scheme No. 54,Lasudia Mori,19.0,20.0,False,,False,,False,,901,11.94,3.2,3.4"
"2025-01-07,09:39,CNR942054828,Success,CUST117224,Prime Sedan,Khajrana,Malharganj,18.0,14.0,False,,False,,False,,460,4.67,4.9,3.8"
"2025-01-11,15:40,CNR802848762,Success,CUST288890,Auto,Ring Road,Bada Gwaltoli,6.0,5.0,False,,False,,False,,493,3.28,4.2,4.5"
"2025-01-29,21:59,CNR417340993,Canceled by Driver,CUST458964,Mini,Rau,Nanda Nagar,,,False,,True,Customer was coughing/sick,False,,114,8.32,,"
"2025-01-24,10:36,CNR847755375,Success,CUST471770,Auto,Saket Nagar,Scheme No. 74,10.0,14.0,False,,False,,False,,1686,4.51,3.8,4.9"
"2025-01-10,06:35,CNR357955223,Success,CUST737541,eBike,Bhanwarkuan,Scheme No. 78,7.0,18.0,False,,False,,False,,198,10.32,3.3,3.7"
"2025-01-11,08:54,CNR739616381,Success,CUST844888,Mini,MR 3,Navlakha,5.0,16.0,False,,False,,False,,238,7.77,4.5,3.6"
"2025-01-04,21:49,CNR154188130,Success,CUST635344,Prime Plus,Saket Nagar,Aerodrome Road,19.0,10.0,False,,False,,False,,568,17.63,5.0,4.1"
"2025-01-20,17:50,CNR237173788,Incomplete,CUST777027,Prime SUV,Navlakha,Chhoti Gwaltoli,,,False,,False,,True,Vehicle Breakdown,1730,19.77,,"
"2025-01-22,07:51,CNR479817224,Success,CUST819597,Prime SUV,Rau,Ring Road,7.0,18.0,False,,False,,False,,535,12.91,3.9,4.3"
"2025-01-27,14:24,CNR375193274,Success,CUST818128,Mini,Nanda Nagar,Aerodrome Road,10.0,13.0,False,,False,,False,,217,5.83,3.2,4.7"
"2025-01-27,10:44,CNR764571083,Canceled by Driver,CUST432263,Auto,Bhanwarkuan,Mhow Naka,,,False,,True,Customer was coughing/sick,False,,446,8.67,,"
"2025-01-20,23:29,CNR185846369,Success,CUST502364,Prime Plus,Nanda Nagar,MR 3,9.0,14.0,False,,False,,False,,816,7.36,3.6,5.0"
"2025-01-06,09:22,CNR414713622,Success,CUST407662,Prime Plus,Aerodrome Road,Banganga,19.0,16.0,False,,False,,False,,108,19.2,5.0,4.2"
"2025-01-31,17:58,CNR283015056,Success,CUST957201,Auto,LIG Colony,Sudama Nagar,8.0,18.0,False,,False,,False,,474,12.99,3.5,5.0"
"2025-01-08,08:44,CNR776350135,Success,CUST719533,Prime SUV,Nanda Nagar,Sapna Sangeeta,19.0,11.0,False,,False,,False,,1350,3.68,4.9,4.6"
"2025-01-28,03:59,CNR936762743,Success,CUST934850,Mini,Chhoti Gwaltoli,Bhanwarkuan,11.0,19.0,False,,False,,False,,297,5.1,4.9,3.3"
"2025-01-25,03:48,CNR699428736,Success,CUST648927,Prime Plus,Scheme No. 78,Super Corridor,5.0,6.0,False,,False,,False,,730,19.42,3.4,4.3"
"2025-01-07,22:46,CNR934311311,Success,CUST560068,Auto,Tilak Nagar,Super Corridor,16.0,14.0,False,,False,,False,,276,4.51,4.7,4.8"
"2025-01-30,14:31,CNR471578137,Success,CUST864179,eBike,Rau,AB Road,20.0,13.0,False,,False,,False,,165,15.71,4.1,4.9"
"2025-01-01,14:01,CNR740104851,Success,CUST613011,Auto,MR 3,Scheme No. 140,13.0,12.0,False,,False,,False,,490,14.96,3.3,3.4"
"2025-01-25,11:28,CNR974548412,Incomplete,CUST473575,Prime Sedan,Annapurna,Saket Nagar,,,False,,False,,True,Customer Demand,385,17.11,,"
"2025-01-06,19:02,CNR124806171,Canceled by Customer,CUST362989,Prime Plus,Pipliyahana,Scheme No. 94,,,True,Driver is not moving towards pickup location,False,,False,,771,12.54,,"
"2025-01-01,01:46,CNR390773947,Success,CUST159899,Auto,Khajrana,Bhawarkua,8.0,13.0,False,,False,,False,,961,19.07,4.7,3.0"
"2025-01-04,04:30,CNR260096092,Canceled by Driver,CUST573086,Auto,MR 4,MR 10,,,False,,True,Customer was coughing/sick,False,,999,5.72,,"
"2025-01-23,17:54,CNR551725459,Success,CUST223127,eBike,Saket Nagar,Nanda Nagar,20.0,19.0,False,,False,,False,,171,7.1,3.5,4.6"
"2025-01-15,21:49,CNR109586125,Success,CUST626772,Prime Sedan,Saket Nagar,AB Road,7.0,18.0,False,,False,,False,,633,11.0,4.1,3.4"
"2025-01-18,17:31,CNR447772523,Canceled by Driver,CUST146921,Mini,Saket Nagar,Bhanwarkuan,,,False,,True,Personal & Car related issue,False,,616,3.4,,"
"2025-01-06,07:03,CNR323626746,Success,CUST136352,Prime Plus,Khajrana,Lasudia Mori,16.0,16.0,False,,False,,False,,621,6.77,4.3,4.5"
"2025-01-08,17:11,CNR614330070,Canceled by Driver,CUST554767,Prime SUV,Lokmanya Nagar,Scheme No. 78,,,False,,True,More than permitted people in there,False,,880,14.0,,"
"2025-01-05,11:09,CNR564889636,Incomplete,CUST377800,Bike,MR 10,Scheme No. 71,,,False,,False,,True,Other Issue,184,11.13,,"
"2025-01-01,03:28,CNR603231554,Canceled by Driver,CUST827683,eBike,Navlakha,MR 10,,,False,,True,Personal & Car related issue,False,,776,10.17,,"
"2025-01-27,14:44,CNR444719410,Success,CUST558170,Auto,LIG Colony,MG Road,5.0,16.0,False,,False,,False,,163,3.57,3.9,4.3"
"2025-01-05,09:50,CNR717771581,Canceled by Customer,CUST744045,Bike,MR 2,Scheme No. 114,,,True,Driver is not moving towards pickup location,False,,False,,232,9.13,,"
"2025-01-10,04:33,CNR411742282,Success,CUST633773,Prime Sedan,Scheme No. 94,Ring Road,19.0,9.0,False,,False,,False,,956,3.74,3.4,3.6"
"2025-01-22,00:02,CNR704216398,Success,CUST400282,Prime Sedan,Geeta Bhawan,Juni Indore,6.0,17.0,False,,False,,False,,732,16.99,4.0,4.9"
"2025-01-19,08:44,CNR655367692,Success,CUST177955,eBike,Scheme No. 54,MR 10,5.0,9.0,False,,False,,False,,688,15.01,4.1,3.5"
"2025-01-11,03:45,CNR138326472,Incomplete,CUST892755,Prime Plus,Sudama Nagar,Scheme No. 140,,,False,,False,,True,Customer Demand,588,10.81,,"
"2025-01-25,19:14,CNR856541499,Incomplete,CUST980749,Mini,Vijay Nagar,AB Road,,,False,,False,,True,Customer Demand,156,3.32,,"
"2025-01-18,15:18,CNR818642490,Canceled by Driver,CUST616425,eBike,Bada Gwaltoli,Scheme No. 74,,,False,,True,Personal & Car related issue,False,,706,14.58,,"
"2025-01-09,19:05,CNR924556423,Canceled by Driver,CUST200775,Auto,MG Road,Hira Nagar,,,False,,True,Customer was coughing/sick,False,,144,14.24,,"
"2025-01-16,11:50,CNR283045744,Success,CUST183193,Bike,MR 2,Scheme No. 71,9.0,8.0,False,,False,,False,,369,5.74,3.9,3.4"
"2025-01-14,10:16,CNR406498940,Success,CUST234691,Prime Plus,Rajendra Nagar,MR 9,19.0,17.0,False,,False,,False,,766,7.84,4.2,3.7"
"2025-01-26,00:28,CNR794926942,Success,CUST962271,Auto,RNT Marg,Lokmanya Nagar,20.0,12.0,False,,False,,False,,385,17.72,3.2,4.7"
"2025-01-25,10:37,CNR676462228,Success,CUST561447,eBike,Chhoti Gwaltoli,Patel Nagar,14.0,9.0,False,,False,,False,,475,12.25,3.7,4.8"
"2025-01-30,05:00,CNR627051343,Success,CUST871346,Mini,Vijay Nagar,Scheme No. 74,14.0,15.0,False,,False,,False,,956,18.55,3.2,4.5"
"2025-01-03,11:06,CNR928323951,Canceled by Driver,CUST470510,Bike,South Tukoganj,Pipliyahana,,,False,,True,Customer was coughing/sick,False,,567,12.9,,"
"2025-01-28,03:06,CNR625214398,Success,CUST660302,Prime Sedan,Sapna Sangeeta,Aerodrome Road,19.0,14.0,False,,False,,False,,362,5.28,4.2,4.0"
"2025-01-23,10:32,CNR931928468,Incomplete,CUST771078,Prime Plus,MG Road,AB Road,,,False,,False,,True,Other Issue,295,10.58,,"
"2025-01-03,19:41,CNR534453402,Success,CUST930821,Prime Sedan,Scheme No. 140,MR 10,15.0,8.0,False,,False,,False,,255,17.61,5.0,3.7"
"2025-01-29,11:08,CNR875618380,Success,CUST464132,Prime SUV,Lasudia Mori,Malharganj,16.0,9.0,False,,False,,False,,328,16.09,3.4,3.7"
"2025-01-19,07:57,CNR475772640,Incomplete,CUST957029,Auto,Juni Indore,Ring Road,,,False,,False,,True,Vehicle Breakdown,2641,11.35,,"
"2025-01-31,00:05,CNR927354346,Success,CUST316591,Prime Plus,Chhoti Gwaltoli,Sapna Sangeeta,19.0,7.0,False,,False,,False,,462,8.65,3.3,4.1"
"2025-01-23,06:58,CNR790863646,Success,CUST703593,Prime Sedan,Rau,Saket Nagar,10.0,8.0,False,,False,,False,,180,12.47,4.2,4.2"
"2025-01-14,04:04,CNR928309065,Success,CUST690618,Prime Sedan,RNT Marg,Chhoti Gwaltoli,15.0,19.0,False,,False,,False,,475,6.88,3.5,4.1"
"2025-01-09,19:31,CNR730360925,Canceled by Customer,CUST511240,eBike,Navlakha,Lokmanya Nagar,,,True,AC is not working,False,,False,,657,11.66,,"
"2025-01-25,21:14,CNR360787222,Success,CUST735375,eBike,Scheme No. 94,Vijay Nagar,6.0,8.0,False,,False,,False,,654,19.2,4.7,4.9"
"2025-01-04,03:56,CNR419794101,Success,CUST786465,Bike,Pipliyahana,Scheme No. 72,12.0,12.0,False,,False,,False,,792,8.31,3.9,4.8"
"2025-01-28,06:32,CNR642053102,Canceled by Driver,CUST977292,eBike,Silicon City,Pipliyahana,,,False,,True,Customer was coughing/sick,False,,163,6.42,,"
"2025-01-10,02:06,CNR940149914,Success,CUST765517,Prime SUV,Geeta Bhawan,Lokmanya Nagar,10.0,11.0,False,,False,,False,,462,8.41,4.2,3.0"
"2025-01-02,21:35,CNR974983868,Success,CUST226865,Bike,Scheme No. 73,Scheme No. 74,13.0,14.0,False,,False,,False,,465,9.09,4.6,3.2"
"2025-01-13,06:22,CNR376161152,Success,CUST533300,eBike,Pipliyahana,RNT Marg,19.0,6.0,False,,False,,False,,343,8.86,3.8,3.0"
"2025-01-01,15:54,CNR716131877,Success,CUST730892,Mini,Juni Indore,Scheme No. 54,5.0,18.0,False,,False,,False,,122,8.27,4.4,4.1"
"2025-01-25,17:19,CNR333503007,Incomplete,CUST931479,Mini,Chhoti Gwaltoli,Bada Gwaltoli,,,False,,False,,True,Vehicle Breakdown,775,15.45,,"
"2025-01-08,00:01,CNR231964645,Incomplete,CUST477266,Bike,Sapna Sangeeta,MR 4,,,False,,False,,True,Customer Demand,984,3.63,,"
"2025-01-20,04:56,CNR457604967,Success,CUST183055,Bike,MR 4,Annapurna,12.0,14.0,False,,False,,False,,357,7.99,3.6,3.5"
"2025-01-28,01:20,CNR722712779,Success,CUST432695,Mini,Scheme No. 114,Nanda Nagar,17.0,8.0,False,,False,,False,,391,4.0,3.1,4.5"
"2025-01-31,20:06,CNR570111410,Canceled by Driver,CUST896523,Auto,LIG Colony,Ring Road,,,False,,True,Personal & Car related issue,False,,352,10.65,,"
"2025-01-23,15:38,CNR858519690,Success,CUST751353,Prime Plus,South Tukoganj,Malharganj,20.0,7.0,False,,False,,False,,237,17.48,4.9,3.2"
"2025-01-13,20:07,CNR464900877,Canceled by Driver,CUST157796,Prime Plus,MR 2,Juni Indore,,,False,,True,More than permitted people in there,False,,109,9.17,,"
"2025-01-26,23:02,CNR476067512,Success,CUST443855,Bike,Rau,Patel Nagar,14.0,11.0,False,,False,,False,,424,8.83,4.2,3.2"
"2025-01-14,16:20,CNR890223331,Incomplete,CUST579581,Prime SUV,Sudama Nagar,Palasia,,,False,,False,,True,Customer Demand,378,17.58,,"
"2025-01-22,22:37,CNR122100717,Success,CUST944108,Mini,Scheme No. 78,Vijay Nagar,13.0,15.0,False,,False,,False,,377,10.68,3.6,4.5"
"2025-01-27,17:29,CNR391043891,Success,CUST206518,Prime Plus,Scheme No. 78,Nanda Nagar,9.0,18.0,False,,False,,False,,285,14.3,4.5,3.0"
"2025-01-26,23:26,CNR922156704,Success,CUST386639,eBike,Malharganj,Scheme No. 114,19.0,17.0,False,,False,,False,,531,10.89,4.6,4.6"
"2025-01-27,05:35,CNR693844640,Success,CUST291827,Bike,Patel Nagar,Scheme No. 71,17.0,10.0,False,,False,,False,,166,8.19,3.2,3.1"
"2025-01-30,19:43,CNR758270392,Incomplete,CUST626134,Bike,Sapna Sangeeta,Annapurna,,,False,,False,,True,Customer Demand,476,13.88,,"
"2025-01-12,07:25,CNR200194531,Canceled by Customer,CUST765044,Auto,Pipliyahana,MR 10,,,True,Wrong Address,False,,False,,238,13.7,,"
"2025-01-22,20:19,CNR857481505,Success,CUST831823,Prime Sedan,Patel Nagar,RNT Marg,17.0,16.0,False,,False,,False,,390,12.21,4.4,4.6"
"2025-01-06,07:20,CNR933913452,Success,CUST589904,Prime Plus,South Tukoganj,MR 10,10.0,18.0,False,,False,,False,,383,5.52,3.1,4.2"
"2025-01-27,07:36,CNR836028781,Success,CUST466686,eBike,Tilak Nagar,Geeta Bhawan,13.0,18.0,False,,False,,False,,229,2.44,4.5,4.8"
"2025-01-26,04:17,CNR953996689,Canceled by Driver,CUST490214,Bike,Tilak Nagar,Nanda Nagar,,,False,,True,Personal & Car related issue,False,,540,14.67,,"
"2025-01-21,18:01,CNR377441189,Incomplete,CUST761429,eBike,Banganga,RNT Marg,,,False,,False,,True,Vehicle Breakdown,439,3.37,,"
"2025-01-15,00:11,CNR865089715,Success,CUST487332,Prime Plus,Sapna Sangeeta,Patel Nagar,8.0,19.0,False,,False,,False,,213,4.08,3.4,4.5"
"2025-01-22,01:02,CNR735396914,Incomplete,CUST852442,Prime SUV,Super Corridor,MG Road,,,False,,False,,True,Other Issue,990,15.13,,"
"2025-01-15,07:58,CNR161236486,Canceled by Driver,CUST613772,Prime Sedan,Hira Nagar,Navlakha,,,False,,True,More than permitted people in there,False,,433,6.53,,"
"2025-01-02,11:06,CNR184892702,Success,CUST576200,Bike,Scheme No. 73,Nanda Nagar,17.0,16.0,False,,False,,False,,296,2.26,3.7,3.1"
"2025-01-24,22:08,CNR797400121,Success,CUST755237,Auto,Scheme No. 74,Lokmanya Nagar,20.0,8.0,False,,False,,False,,610,8.94,3.3,3.1"
"2025-01-13,18:52,CNR678128020,Canceled by Driver,CUST626029,Prime SUV,Silicon City,Saket Nagar,,,False,,True,Personal & Car related issue,False,,710,10.83,,"
"2025-01-17,10:41,CNR775908444,Success,CUST236208,Prime Plus,Saket Nagar,Scheme No. 54,9.0,19.0,False,,False,,False,,354,15.89,4.0,4.2"
"2025-01-29,06:59,CNR105654629,Success,CUST138145,Bike,Hira Nagar,Rajendra Nagar,7.0,8.0,False,,False,,False,,229,3.22,4.0,4.6"
"2025-01-23,03:05,CNR291618156,Success,CUST552647,Prime Sedan,Hira Nagar,Aerodrome Road,19.0,17.0,False,,False,,False,,327,11.52,3.5,3.3"
"2025-01-19,18:00,CNR277106546,Success,CUST137838,Mini,South Tukoganj,Ring Road,17.0,5.0,False,,False,,False,,553,19.17,3.0,4.6"
"2025-01-08,01:50,CNR948069291,Canceled by Driver,CUST179882,Mini,AB Road,Scheme No. 72,,,False,,True,More than permitted people in there,False,,208,17.59,,"
